,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
10,192.168.1.191,199.96.57.6,38024,80,tcp,1493726331.72,8,3185.625,5910.84451151,18.546067875,39.3485612937,6.375,8.43356389672,7.5,8.03563492024,132.832184996,315.772609474,8,0,8,8,8,0,0,8,8,8,8,0,8,8,8,0,0,8,0,8
11,192.168.1.191,151.101.192.217,33776,443,tcp,1493726327.12,2,31769.0,44663.6927269,105.933722,141.845600507,41.0,48.0832611207,43.5,47.3761543395,7.62513113022,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
12,192.168.1.191,199.96.57.6,43488,443,tcp,1493726331.04,24,7601.08333333,16369.8851259,6.27691670833,4.39500672935,12.375,11.7688331955,14.7083333333,11.5550823249,42.1713743417,57.5913238376,24,0,24,24,24,0,0,24,24,24,24,0,24,24,24,0,0,24,0,24
13,192.168.1.191,93.184.220.70,55870,443,tcp,1493726337.39,9,75415.8888889,51424.8338122,92.279607,49.1649205918,73.1111111111,44.1657232604,53.6666666667,27.708302005,25.7167543769,68.0028972636,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,0,0,9,0,9
14,192.168.1.191,213.186.33.69,52188,80,tcp,1493726338.75,5,4533.2,6983.34717023,86.1941626,47.9793734297,15.2,8.19756061277,16.8,7.79102047231,48.3509557247,83.5730118147,5,0,5,5,5,0,0,5,5,5,5,0,5,5,5,0,0,5,0,5
15,192.168.1.191,172.217.23.225,54532,443,tcp,1493726343.34,6,1660179.66667,1736625.36105,232.228300167,260.638763774,1241.5,1294.06039272,518.833333333,554.908070465,197.451332569,194.493124117,6,0,6,6,6,0,0,6,6,6,6,0,6,6,6,0,0,6,0,6
16,192.168.1.191,172.217.23.227,58714,443,tcp,1493726326.8,19,175916.631579,492408.021518,128.081572474,176.033074921,171.210526316,412.85988731,97.5789473684,196.203781759,59.6258211666,68.4019924497,19,0,19,19,19,0,0,19,19,19,19,0,19,19,19,0,0,19,0,19
17,192.168.1.191,172.217.23.233,44488,443,tcp,1493726343.29,3,126208.333333,211445.876123,139.300388333,234.833721575,122.0,190.536085821,74.3333333333,105.367610457,0.840522527695,0.752313375473,3,0,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,0,3
18,192.168.1.191,87.98.255.2,59526,80,tcp,1493726341.56,1,0.0,,5.814858,,2.0,,4.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
19,192.168.1.191,172.217.23.225,44894,80,tcp,1493726342.84,26,15384.4615385,46080.5800426,43.6494638077,65.0961132152,17.2692307692,38.9281982037,16.8461538462,29.9889210312,40.3245133591,85.4499599205,26,0,26,26,26,0,0,26,26,26,26,0,26,26,26,0,0,26,0,26
20,192.168.1.191,216.58.201.98,57300,80,tcp,1493726344.4,16,8975.875,34303.1998097,31.5215755,41.8939192913,12.0,24.9986666311,13.875,24.5217590451,57.0763045311,96.9255360616,16,0,16,16,16,0,0,16,16,16,16,0,16,16,16,0,0,16,0,16
21,192.168.1.191,77.75.77.39,52360,80,tcp,1493726346.46,1,0.0,,5.923791,,2.0,,4.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
22,192.168.1.111,239.255.255.250,52754,1900,udp,1493726302.41,11,0.0,0.0,105.396933455,339.84806903,0.0,0.0,23.7272727273,66.0924971674,103.433654714,36.8445281402,11,0,11,11,11,0,0,11,11,11,11,0,11,11,11,0,0,11,0,11
23,192.168.1.254,239.255.255.250,57564,1900,udp,1493726312.24,115,0.0,0.0,9.71959009565,100.682517819,0.0,0.0,6.40869565217,26.8432407292,9.83032550937,9.28543592826,115,0,115,115,115,0,0,115,115,115,115,0,115,115,115,0,0,115,0,115
24,192.168.1.147,192.168.1.255,138,138,udp,1493726313.47,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,299.995811701,295.296293021,4,0,4,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4,0,4
25,192.168.1.147,239.255.255.250,65329,1900,udp,1493726323.81,12,0.0,0.0,3.02025291667,0.0531751808946,0.0,0.0,4.0,0.0,98.1821769801,33.8233576532,12,0,12,12,12,0,0,12,12,12,12,0,12,12,12,0,0,12,0,12
26,192.168.1.191,104.20.18.218,51114,80,tcp,1493726384.52,1,0.0,,0.260179,,3.0,,5.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
27,fe80::fc66:5abf:d63a:94fb,ff02::1:2,546,547,udp,1493726314.18,3,0.0,0.0,53.0505803333,18.1831597521,0.0,0.0,5.66666666667,3.21455025366,412.007691026,16.0208910704,3,0,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,0,3
28,192.168.1.168,239.255.255.250,49854,1900,udp,1493726355.66,11,0.0,0.0,3.56172127273,2.87955328336,0.0,0.0,3.72727272727,0.646669790683,108.000458384,35.2145596869,11,0,11,11,11,0,0,11,11,11,11,0,11,11,11,0,0,11,0,11
29,192.168.1.191,95.172.94.60,53058,443,tcp,1493726414.6,18,1737.0,2804.8638218,1.49193422222,2.25249746639,8.22222222222,3.20946313186,9.55555555556,2.43073995566,9.25635370086,24.5057271058,18,0,18,18,18,0,0,18,18,18,18,0,18,18,18,0,0,18,0,18
30,192.168.1.191,178.255.83.1,53468,80,tcp,1493726416.57,33,1608.48484848,4298.45030303,80.5887507879,152.494969033,14.3333333333,28.1532265765,16.0606060606,27.8432435632,26.3539386839,41.6614586056,33,0,33,33,33,0,0,33,33,33,33,0,33,33,33,0,0,33,0,33
31,192.168.1.191,23.253.41.115,56238,443,tcp,1493726416.19,46,1824.26086957,6576.34278113,1.4261226087,1.79814411236,8.17391304348,4.27553426331,8.47826086957,2.30688949246,1.89322831366,4.26639091807,46,0,46,46,46,0,0,46,46,46,46,0,46,46,46,0,0,46,0,46
32,192.168.1.192,239.255.255.250,59796,1900,udp,1493726362.72,9,0.0,0.0,2.99228022222,0.0443791418709,0.0,0.0,3.88888888889,0.333333333333,119.999070019,0.0328968524947,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,0,0,9,0,9
33,192.168.1.191,93.184.220.29,34240,80,tcp,1493726320.34,18,2670.0,5503.28778737,78.6385975556,163.49249911,16.7222222222,29.160419499,20.0555555556,33.5602569965,63.7222553562,82.3091336633,18,0,18,18,18,0,0,18,18,18,18,0,18,18,18,0,0,18,0,18
34,192.168.1.191,95.101.250.34,56852,443,tcp,1493726413.33,12,29453.0,92102.8899902,101.2274705,131.076219644,38.4166666667,64.0546050198,38.3333333333,47.8944546673,49.0114205534,90.1866213958,12,0,12,12,12,0,0,12,12,12,12,0,12,12,12,0,0,12,0,12
35,192.168.1.191,199.15.213.3,55330,443,tcp,1493726416.76,3,2656.66666667,2958.97454084,7.74120366667,3.38666716526,11.6666666667,3.21455025366,11.3333333333,2.88675134595,28.1130754948,28.0642344952,3,0,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,0,3
36,192.168.1.191,52.58.184.164,39238,443,tcp,1493726326.82,2,7329.0,558.614357137,126.06515,42.6595696754,25.0,4.24264068712,32.0,2.82842712475,103.724910021,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
37,192.168.1.191,23.51.123.27,53404,80,tcp,1493726326.35,54,3224.42592593,6551.24061592,70.0626338333,98.396234967,13.8333333333,17.7750620305,16.0740740741,19.9166677631,20.4122928673,30.6984200096,54,0,54,54,54,0,0,54,54,54,54,0,54,54,54,0,0,54,0,54
38,192.168.1.191,159.122.19.203,53968,443,tcp,1493726416.76,7,1967.0,2370.32198938,46.5435671429,45.3572617168,15.8571428571,9.63376996868,21.1428571429,15.1814423055,9.38037633896,20.8445087989,7,0,7,7,7,0,0,7,7,7,7,0,7,7,7,0,0,7,0,7
39,192.168.1.191,54.231.114.170,56912,443,tcp,1493726416.35,2,3485.0,629.325035256,6.448633,0.357275600689,13.0,2.82842712475,15.0,1.41421356237,0.344889163971,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
40,192.168.1.191,52.2.5.129,55696,443,tcp,1493726412.61,7,53315.0,53150.0091847,22.3493581429,4.4829062379,47.7142857143,39.6304356344,39.2857142857,30.5489458941,11.3728846709,21.4791217616,7,0,7,7,7,0,0,7,7,7,7,0,7,7,7,0,0,7,0,7
41,192.168.1.191,192.124.249.5,54008,443,tcp,1493726333.31,2,2162129.5,3017834.86848,141.071745,56.9433656575,1437.0,1981.31320088,759.0,1018.23376491,205.155394077,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
42,192.168.1.191,192.124.249.6,47436,80,tcp,1493726324.08,6,69715.1666667,36471.9241577,115.965867,0.523232237211,65.1666666667,25.0871813217,48.8333333333,12.2868493385,0.0181447982788,0.0294699112471,6,0,6,6,6,0,0,6,6,6,6,0,6,6,6,0,0,6,0,6
43,192.168.1.191,151.101.113.133,58314,443,tcp,1493726327.49,6,33603.6666667,59205.3636545,62.3052028333,61.691251864,35.0,44.6631839438,27.8333333333,25.1429247835,42.5567862034,84.899661891,6,0,6,6,6,0,0,6,6,6,6,0,6,6,6,0,0,6,0,6
44,192.168.1.191,52.58.184.164,55712,80,tcp,1493726331.25,1,560.0,,115.369698,,15.0,,18.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
45,fe80::fc66:5abf:d63a:94fb,ff02::1:3,54973,5355,udp,1493726443.11,6,0.0,0.0,0.404497666667,0.0050258995878,0.0,0.0,2.0,0.0,186.65444479,210.497066966,6,0,6,6,6,0,0,6,6,6,6,0,6,6,6,0,0,6,0,6
46,192.168.1.147,224.0.0.252,54973,5355,udp,1493726443.11,6,0.0,0.0,0.404942166667,0.0046807101776,0.0,0.0,2.0,0.0,186.654450798,210.497091692,6,0,6,6,6,0,0,6,6,6,6,0,6,6,6,0,0,6,0,6
47,192.168.1.147,192.168.1.255,137,137,udp,1493726443.11,4,0.0,0.0,1.5362645,0.00467396337883,0.0,0.0,3.0,0.0,311.089981953,354.310575263,4,0,4,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4,0,4
48,192.168.1.191,213.186.33.5,35220,80,tcp,1493726342.22,1,486.0,,116.411892,,16.0,,18.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
49,192.168.1.191,54.225.141.149,55708,443,tcp,1493726416.82,1,6235.0,,60.157788,,16.0,,19.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
50,192.168.1.191,95.172.94.19,49924,443,tcp,1493726478.78,12,2045.58333333,2630.93030412,2.35254558333,2.33812866552,9.25,1.76454990398,10.3333333333,1.92275055506,18.1259479089,24.467434473,12,0,12,12,12,0,0,12,12,12,12,0,12,12,12,0,0,12,0,12
51,192.168.1.191,185.33.220.38,33380,443,tcp,1493726479.34,3,3065.66666667,2510.43548679,11.4265733333,1.76861920373,10.0,0.0,10.3333333333,1.52752523165,16.8831769228,16.8324679136,3,0,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,0,3
52,192.168.1.191,216.58.201.98,42438,443,tcp,1493726416.61,27,57846.2592593,207943.066736,59.3677342963,119.403610019,110.444444444,339.279137781,81.7407407407,227.444260728,28.4826475749,39.9453216882,27,0,27,27,27,0,0,27,27,27,27,0,27,27,27,0,0,27,0,27
53,192.168.1.191,52.57.56.215,53614,443,tcp,1493726495.35,2,2918.5,3878.48069481,33.3141895,38.9503328674,12.0,5.65685424949,15.0,7.07106781187,0.222469091415,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
54,192.168.1.191,192.0.76.3,48738,443,tcp,1493726509.15,20,2813.75,4666.29386215,69.9564286,150.269310785,17.8,23.2301981322,26.15,41.8396374645,45.8570465289,51.8595366917,20,0,20,20,20,0,0,20,20,20,20,0,20,20,20,0,0,20,0,20
55,192.168.1.191,192.0.73.2,50402,443,tcp,1493726509.15,7,13809.0,9829.14199375,106.107080571,128.489326954,23.5714285714,11.8442270447,28.7142857143,16.2143381581,107.787767649,203.84918699,7,0,7,7,7,0,0,7,7,7,7,0,7,7,7,0,0,7,0,7
56,192.168.1.191,192.0.77.32,39454,443,tcp,1493726508.96,9,111474.111111,186319.521935,173.390486889,139.864315436,90.1111111111,124.752198823,62.5555555556,69.5721048825,69.1992914975,90.7279755973,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,0,0,9,0,9
57,192.168.1.191,151.101.114.2,56150,443,tcp,1493726508.96,6,83797.3333333,120589.137101,88.8369321667,133.470060325,71.1666666667,92.1941791366,60.0,67.820350928,17.0994907856,23.0308898126,6,0,6,6,6,0,0,6,6,6,6,0,6,6,6,0,0,6,0,6
58,192.168.1.191,162.208.117.11,33470,443,tcp,1493726511.57,9,3579.66666667,450.22411086,2.65518533333,2.66331496222,7.88888888889,0.600925212577,11.5555555556,1.50923085636,20.5518968999,26.3822684764,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,0,0,9,0,9
59,192.168.1.191,209.84.3.62,41670,443,tcp,1493726513.56,1,4681.0,,0.626803,,10.0,,14.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
60,192.168.1.191,74.117.199.102,41978,443,tcp,1493726513.11,16,4331.4375,297.731863427,2.9229275,2.34471916124,8.625,1.58640053791,11.8125,1.47054411699,58.3307462056,119.556231218,16,0,16,16,16,0,0,16,16,16,16,0,16,16,16,0,0,16,0,16
61,192.168.1.191,185.94.180.125,35844,443,tcp,1493726513.72,1,3061.0,,0.734884,,8.0,,10.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
62,192.168.1.191,34.251.18.112,33890,443,tcp,1493726513.72,7,2644.71428571,3239.32455482,6.394001,3.17096220369,8.85714285714,1.6761634197,11.2857142857,2.98408476836,15.9740140041,22.1153548225,7,0,7,7,7,0,0,7,7,7,7,0,7,7,7,0,0,7,0,7
63,192.168.1.191,104.16.26.35,50772,443,tcp,1493726514.0,1,3789.0,,0.812332,,14.0,,15.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
64,192.168.1.191,31.13.74.7,59686,443,tcp,1493726509.98,3,76632.0,125784.146922,369.909832667,489.833928522,108.333333333,160.799046432,132.666666667,200.402927457,2.79744648933,2.54690647125,3,0,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,0,3
65,192.168.1.191,54.154.169.202,37110,443,tcp,1493726510.87,6,4279.16666667,3578.78165954,6.84848533333,2.26995519284,9.83333333333,3.25064096244,11.8333333333,3.65604522219,15.2787447929,17.252755125,6,0,6,6,6,0,0,6,6,6,6,0,6,6,6,0,0,6,0,6
66,192.168.1.191,54.247.166.89,60678,443,tcp,1493726513.07,9,4477.33333333,3970.0523926,42.7757257778,51.4439162964,13.6666666667,8.91627725006,17.2222222222,10.8946979969,80.6491722465,98.1477000274,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,0,0,9,0,9
67,192.168.1.191,95.172.94.36,41200,443,tcp,1493726512.61,7,1361.14285714,1563.40231851,2.82985414286,2.62722649808,7.28571428571,0.755928946018,10.0,1.29099444874,12.498240153,15.9221740936,7,0,7,7,7,0,0,7,7,7,7,0,7,7,7,0,0,7,0,7
68,192.168.1.191,23.64.15.11,54670,80,tcp,1493726513.5,2,432.5,611.647365726,60.8046805,78.161680768,9.0,9.89949493661,11.0,9.89949493661,0.00026798248291,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
69,192.168.1.191,216.137.61.123,48578,80,tcp,1493726514.78,5,1258.8,1367.72866461,34.1206226,50.5520142605,9.0,8.36660026534,10.0,7.84219357068,223.331555009,263.583506274,5,0,5,5,5,0,0,5,5,5,5,0,5,5,5,0,0,5,0,5
70,192.168.1.191,216.137.61.198,36598,80,tcp,1493726514.22,2,642.5,908.632213825,74.6371275,97.3091396246,11.5,13.4350288425,14.0,14.1421356237,0.000555992126465,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
71,192.168.1.191,52.59.108.16,58742,443,tcp,1493726514.22,1,6123.0,,5.846083,,9.0,,11.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
72,192.168.1.191,104.244.46.103,44498,443,tcp,1493726339.01,1,11263.0,,181.060337,,20.0,,25.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
73,192.168.1.191,172.217.23.237,42830,443,tcp,1493726344.86,2,2717.5,3220.8713883,175.999268,0.228336093354,18.5,6.36396103068,19.0,4.24264068712,188.06731391,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
74,192.168.1.191,34.249.3.249,55728,443,tcp,1493726510.72,5,3606.2,3516.32630738,7.3381138,2.50578414183,11.6,3.0495901364,16.0,4.84767985742,19.1665415168,17.4974900337,5,0,5,5,5,0,0,5,5,5,5,0,5,5,5,0,0,5,0,5
75,192.168.1.191,185.62.216.152,33282,443,tcp,1493726516.74,7,3268.0,2514.57491437,5.71055357143,0.384788796144,9.14285714286,1.34518541827,11.1428571429,2.19306265518,145.250642856,156.331590891,7,0,7,7,7,0,0,7,7,7,7,0,7,7,7,0,0,7,0,7
76,192.168.1.191,209.15.36.23,60222,443,tcp,1493726516.74,1,3336.0,,5.967722,,8.0,,11.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
77,192.168.1.191,95.101.240.133,39300,80,tcp,1493726517.39,4,3852.0,3319.66755364,147.13315025,128.147696963,21.75,17.0758113521,24.75,18.0439278799,215.789415677,161.454437065,4,0,4,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4,0,4
78,192.168.1.191,52.71.199.47,57970,443,tcp,1493726516.74,3,4274.66666667,6583.35448942,55.4339856667,45.26640823,19.0,14.4222051019,21.0,16.0934769394,0.76539850235,0.163881540298,3,0,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,0,3
79,192.168.1.191,8.30.11.14,59530,443,tcp,1493726513.11,25,1028.0,1188.60702786,6.41708792,2.61076980044,8.72,1.42945210949,8.4,1.68325082306,36.2579362492,63.9068565415,25,0,25,25,25,0,0,25,25,25,25,0,25,25,25,0,0,25,0,25
80,192.168.1.191,172.217.23.238,45550,80,tcp,1493726326.54,9,2037.33333333,2657.27379094,95.2495386667,93.5332617644,18.2222222222,20.2964145712,18.6666666667,17.9582849961,72.712923497,102.239282814,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,0,0,9,0,9
81,192.168.1.191,23.74.198.52,46370,443,tcp,1493726416.3,1,6393.0,,116.068226,,23.0,,29.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
82,192.168.1.191,23.74.165.57,41760,443,tcp,1493726416.54,1,25461.0,,115.888374,,35.0,,39.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
83,192.168.1.191,151.101.112.207,53452,443,tcp,1493726417.84,9,5487.66666667,6930.47545267,33.1027401111,47.4624541758,13.0,8.76070773397,16.5555555556,9.43545323648,115.339217484,116.6116326,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,0,0,9,0,9
84,192.168.1.191,213.186.33.2,32894,80,tcp,1493726532.16,4,88526.5,114064.375477,41.7165575,42.2857516224,61.5,78.3007024234,38.25,44.3198601081,0.0184129873912,0.0259947179638,4,0,4,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4,0,4
85,192.168.1.191,54.243.100.161,59326,443,tcp,1493726414.63,1,7048.0,,123.813864,,27.0,,35.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
86,192.168.1.191,192.124.249.10,38094,443,tcp,1493726326.3,1,1881595.0,,217.040492,,1298.0,,510.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
87,192.168.1.191,192.229.233.25,34396,443,tcp,1493726539.72,9,9510.0,11211.0,5.84887822222,4.59062786538,12.6666666667,8.39642781187,16.6666666667,8.39642781187,95.8995371163,177.228329644,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,0,0,9,0,9
88,192.168.1.191,151.101.0.217,46034,443,tcp,1493726539.76,2,7953.5,6028.08530962,60.734513,78.0484765079,17.0,12.7279220614,21.0,11.313708499,0.00019383430481,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
89,192.168.1.191,52.29.212.156,48612,443,tcp,1493726521.17,1,4275.0,,34.058748,,13.0,,15.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
90,192.168.1.191,54.243.45.82,37864,443,tcp,1493726519.83,4,1418.5,1517.0,18.71594575,13.8284084324,11.0,1.82574185835,16.5,2.64575131106,23.8656286399,14.3894516922,4,0,4,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4,0,4
91,192.168.1.191,35.186.231.222,47558,443,tcp,1493726561.49,2,3992.0,561.442784262,88.366074,124.496175602,18.0,4.24264068712,20.5,9.19238815543,0.787668943405,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
92,192.168.1.191,192.0.77.2,44942,80,tcp,1493726559.06,3,9885.66666667,17122.4769334,42.9744866667,63.5834420229,16.3333333333,24.8260615752,16.0,20.7846096908,0.261790990829,0.0108509063721,3,0,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,0,3
93,192.168.1.191,104.16.27.216,41732,80,tcp,1493726560.2,4,1644.25,2089.80802547,63.468443,67.2567029039,10.75,9.67384790729,12.75,10.307764064,241.497573296,341.527820363,4,0,4,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4,0,4
94,192.168.1.191,107.22.243.74,57340,443,tcp,1493726559.68,2,3411.0,485.075251894,33.6659975,39.4815298662,10.5,4.94974746831,14.0,4.24264068712,0.257126092911,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
95,192.168.1.191,104.199.101.81,46790,443,tcp,1493726513.05,6,4302.33333333,4888.08185965,41.2759316667,40.5437335018,14.5,10.310189135,19.0,15.5820409446,33.5161036015,46.2081330273,6,0,6,6,6,0,0,6,6,6,6,0,6,6,6,0,0,6,0,6
96,192.168.1.191,185.57.60.185,52258,443,tcp,1493726560.48,8,3972.375,3579.87393782,3.9888855,2.55189536393,9.5,2.87849166852,11.75,3.15096357144,120.899440561,134.428052084,8,0,8,8,8,0,0,8,8,8,8,0,8,8,8,0,0,8,0,8
97,192.168.1.191,95.101.252.144,51072,443,tcp,1493726517.39,31,22043.4193548,44095.8051457,16.5427069677,42.7772203348,28.4193548387,37.5958988841,27.2580645161,27.9809074691,27.1411540349,92.7325018064,31,0,31,31,31,0,0,31,31,31,31,0,31,31,31,0,0,31,0,31
98,192.168.1.191,209.15.36.33,55142,443,tcp,1493726562.55,3,3421.33333333,176.242257513,5.95883266667,0.585297289475,7.66666666667,0.57735026919,10.3333333333,1.52752523165,13.9089499712,13.6572898626,3,0,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,0,3
99,192.168.1.191,54.72.1.54,40346,443,tcp,1493726570.56,6,1543.66666667,1980.45637838,1.89165783333,2.19580140644,9.5,3.61939221417,10.0,3.52136337233,86.7999670029,128.306529439,6,0,6,6,6,0,0,6,6,6,6,0,6,6,6,0,0,6,0,6
100,192.168.1.191,151.101.114.49,49232,443,tcp,1493726570.56,4,5979.75,372.944477548,106.19125475,90.8642207411,16.25,3.20156211872,22.75,6.70198975429,260.57460165,247.487248451,4,0,4,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4,0,4
101,192.168.1.191,95.172.94.34,47188,443,tcp,1493726568.85,6,3411.33333333,3274.27425037,3.8414315,2.36584626708,8.66666666667,1.8618986725,11.6666666667,2.06559111798,34.8637417793,53.6187040478,6,0,6,6,6,0,0,6,6,6,6,0,6,6,6,0,0,6,0,6
102,192.168.1.191,54.85.32.27,45528,443,tcp,1493726514.22,4,5776.75,6323.9566399,52.4439055,60.0839642407,17.0,10.2306728355,22.25,15.2616076043,54.6908363501,37.277584562,4,0,4,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4,0,4
103,192.168.1.191,52.55.158.203,38122,443,tcp,1493726516.74,4,4528.0,2393.85588539,50.3060415,28.7986482733,13.75,2.5,17.75,2.5,54.6315820217,39.3067605153,4,0,4,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4,0,4
