,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
11,fe80::e8ff:97da:2f7f:abb3,ff02::1:2,546,547,udp,144.709148,12,0.0,0.0,12.731052,2.68806886391,0.0,0.0,5.91666666667,0.288675134595,21612.855284,2.35400561938,12,12,12,12,12,0,0,12,12,0,12,12,12,12,12,0,0,12,0,0
12,192.168.1.130,224.0.0.251,5353,5353,udp,285.095877,2,0.0,0.0,6.6822405,9.45011514214,0.0,0.0,6.5,7.77817459305,69.438702,0.0,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
13,192.168.1.130,192.168.1.255,137,137,udp,312.334163,2,0.0,0.0,3.885218,1.52630412933,0.0,0.0,10.5,10.6066017178,27.191566,0.0,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
14,fe80::b504:f453:742b:7a21,ff02::1:2,546,547,udp,446.157675,12,0.0,0.0,13.59173325,0.139246480234,0.0,0.0,6.0,0.0,21613.8087411,1.22117817922,12,12,12,12,12,0,0,12,12,0,12,12,12,12,12,0,0,12,0,0
15,192.168.1.123,8.8.247.90,49158,443,tcp,697.327361,409,2597.0,0.0,1.27971819071,0.14521488646,9.99511002445,0.0698426110332,8.29339853301,0.455877133535,600.840218549,45.3466207269,409,409,409,409,409,0,0,409,409,0,409,409,409,409,409,0,0,409,0,0
16,fd2d:ab8c:225:0:6531:957b:2d92:eff9,fd2d:ab8c:225::1,64768,53,udp,698.064673,3,46.0,18.3303027798,0.0129506666667,0.0149675550887,1.0,0.0,1.0,0.0,2960.9156285,2960.8855545,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,0,0,3,0,0
17,fe80::4c7b:f8cd:4e3e:dd3c,ff02::1:3,64095,5355,udp,698.065815,1,0.0,,0.098971,,0.0,,2.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
18,192.168.1.123,224.0.0.252,56598,5355,udp,698.066087,1,0.0,,0.098987,,0.0,,2.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
19,192.168.1.123,192.168.1.255,137,137,udp,698.390722,1,0.0,,1.496507,,0.0,,3.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
20,192.168.1.123,198.167.136.139,49159,443,tcp,823.276122,409,2611.0,0.0,1.57507775061,2.01100799685,9.9902200489,0.0985293849321,8.28117359413,0.471400283352,600.939507343,44.8491363205,409,409,409,409,409,0,0,409,409,0,409,409,409,409,409,0,0,409,0,0
21,fe80::e1ff:dec7:bebd:f5d0,ff02::1:2,546,547,udp,839.604681,12,0.0,0.0,13.5088778333,0.00576875653583,0.0,0.0,6.0,0.0,21614.0325121,0.0347185396208,12,12,12,12,12,0,0,12,12,0,12,12,12,12,12,0,0,12,0,0
22,192.168.1.123,136.243.209.34,49160,443,tcp,992.651058,409,2728.0,0.0,3.21387958435,19.6951096978,7.84107579462,0.450135945289,8.03667481663,0.212650625686,600.914765961,45.3627015717,409,409,409,409,409,0,0,409,409,0,409,409,409,409,409,0,0,409,0,0
23,fe80::294d:3ea3:b53c:c77f,ff02::1:2,546,547,udp,1055.150715,12,0.0,0.0,17.2825328333,13.3086818179,0.0,0.0,7.0,3.46410161514,21617.6288721,13.424296247,12,12,12,12,12,0,0,12,12,0,12,12,12,12,12,0,0,12,0,0
24,192.168.1.126,192.168.1.255,137,137,udp,1235.986804,173,0.0,0.0,1.88337183237,2.13550969148,0.0,0.0,3.1387283237,0.631860119525,1402.32534905,1464.35291129,173,173,173,173,173,0,0,173,173,0,173,173,173,173,173,0,0,173,0,0
25,fe80::69b0:5ca7:a676:2c5a,ff02::1:2,546,547,udp,1218.14602,12,0.0,0.0,12.5478026667,3.32171228985,0.0,0.0,5.75,0.866025403784,21612.9518235,3.440613396,12,12,12,12,12,0,0,12,12,0,12,12,12,12,12,0,0,12,0,0
26,fe80::b4ae:c3ed:7921:ab75,ff02::1:2,546,547,udp,1291.833431,12,0.0,0.0,13.554861,0.143940884752,0.0,0.0,6.0,0.0,21613.7353657,0.471370878417,12,12,12,12,12,0,0,12,12,0,12,12,12,12,12,0,0,12,0,0
27,fe80::294d:3ea3:b53c:c77f,ff02::1:3,58598,5355,udp,1378.550706,1,0.0,,0.094851,,0.0,,2.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
28,192.168.1.121,224.0.0.252,51594,5355,udp,1378.551,1,0.0,,0.094667,,0.0,,2.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
29,192.168.1.121,192.168.1.255,137,137,udp,1378.846627,1,0.0,,1.501888,,0.0,,3.0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
30,fe80::695d:d39c:6fe8:612,ff02::1:2,546,547,udp,2192.275126,2,0.0,0.0,6.854934,8.24981340189,0.0,0.0,4.5,2.12132034356,592.879258,0.0,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
31,192.168.1.110,192.168.1.255,137,137,udp,12.373774,83,0.0,0.0,2953.40427619,1971.48646924,0.0,0.0,3716.81927711,2480.44874552,2980.1477532,1967.51076771,83,83,83,83,83,0,0,83,83,0,83,83,83,83,83,0,0,83,0,0
32,192.168.1.115,192.168.1.255,137,137,udp,2559.955374,187,0.0,0.0,2.15972921925,2.64491121679,0.0,0.0,3.25668449198,0.841399066535,1306.39599753,1297.07070651,187,187,187,187,187,0,0,187,187,0,187,187,187,187,187,0,0,187,0,0
33,fd2d:ab8c:225:0:1e6f:65ff:fec0:4392,ff02::fb,5353,5353,udp,3235.592346,70,0.0,0.0,0.114150442857,0.670869296189,0.0,0.0,1.17142857143,1.00680911611,3495.72604541,488.592384749,70,70,70,70,70,0,0,70,70,0,70,70,70,70,70,0,0,70,0,0
34,fe80::7479:68ba:3dc6:1d14,ff02::1:2,546,547,udp,3588.791433,12,0.0,0.0,33.6868454167,9.979054236,0.0,0.0,11.25,2.59807621135,21633.28748,10.0597929816,12,12,12,12,12,0,0,12,12,0,12,12,12,12,12,0,0,12,0,0
35,fe80::4a8:b1f0:5819:1034,ff02::1:2,546,547,udp,4178.031081,12,0.0,0.0,40.3614956667,24.1987045209,0.0,0.0,13.0,6.31016495966,21641.8524862,23.6165069424,12,12,12,12,12,0,0,12,12,0,12,12,12,12,12,0,0,12,0,0
36,fe80::f106:5909:32ae:f4cb,ff02::1:2,546,547,udp,4347.214541,12,0.0,0.0,27.894509,15.6110100148,0.0,0.0,9.75,4.0704031518,21628.2468071,15.8972665206,12,12,12,12,12,0,0,12,12,0,12,12,12,12,12,0,0,12,0,0
37,fe80::5860:41c8:b74d:ba93,ff02::1:2,546,547,udp,17028.076862,11,0.0,0.0,13.509673,0.00917900746268,0.0,0.0,6.0,0.0,21613.0407906,0.0308759623495,11,11,11,11,11,0,0,11,11,0,11,11,11,11,11,0,0,11,0,0
38,fe80::3d1a:8135:9ed5:db1c,ff02::1:2,546,547,udp,19923.373483,11,0.0,0.0,15.654854,7.11632945152,0.0,0.0,6.54545454545,1.80906806747,21615.9168925,6.93820637172,11,11,11,11,11,0,0,11,11,0,11,11,11,11,11,0,0,11,0,0
39,fe80::981:b1fd:8de1:811e,ff02::1:2,546,547,udp,20123.84655,11,0.0,0.0,23.9678753636,3.46929580494,0.0,0.0,8.72727272727,0.904534033733,21623.8102476,3.27328474293,11,11,11,11,11,0,0,11,11,0,11,11,11,11,11,0,0,11,0,0
40,fe80::f802:c758:21ff:4cef,ff02::1:2,546,547,udp,20910.256673,11,0.0,0.0,14.5667953636,3.46484977407,0.0,0.0,6.27272727273,0.904534033733,21615.025579,3.52552896081,11,11,11,11,11,0,0,11,11,0,11,11,11,11,11,0,0,11,0,0
41,fe80::91d7:c7cc:5795:f857,ff02::1:2,546,547,udp,21181.645893,11,0.0,0.0,23.8548143636,14.1838848944,0.0,0.0,8.45454545455,3.50324524873,21623.2089479,13.2803546095,11,11,11,11,11,0,0,11,11,0,11,11,11,11,11,0,0,11,0,0
42,192.168.1.128,239.255.255.250,59964,1900,udp,21184.570549,11,0.0,0.0,32.2563613636,11.7390385319,0.0,0.0,11.7272727273,3.90104881002,21623.1964512,11.5203672735,11,11,11,11,11,0,0,11,11,0,11,11,11,11,11,0,0,11,0,0
43,fe80::91d7:c7cc:5795:f857,ff02::1:3,61372,5355,udp,21467.82422,8,0.0,0.0,0.095230875,0.00312975322795,0.0,0.0,2.0,0.0,21600.5745923,30543.7839664,8,8,8,8,8,0,0,8,8,0,8,8,8,8,8,0,0,8,0,0
44,192.168.1.128,224.0.0.252,65066,5355,udp,21467.824394,8,0.0,0.0,0.095235625,0.0031603815745,0.0,0.0,2.0,0.0,21600.5745829,30543.7839935,8,8,8,8,8,0,0,8,8,0,8,8,8,8,8,0,0,8,0,0
45,192.168.1.128,192.168.1.255,137,137,udp,21468.124205,4,0.0,0.0,5.33056075,0.970407497746,0.0,0.0,6.0,0.0,50400.0536273,26940.0020182,4,4,4,4,4,0,0,4,4,0,4,4,4,4,4,0,0,4,0,0
