,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
11,192.168.1.119,201.232.32.124,49185,443,tcp,2771.82478,14,2184.64285714,305.624608137,38.3936323571,37.9611824112,17.7857142857,14.6769236529,22.7857142857,15.1056717388,86650.9716808,298894.819235,14,0,14,14,14,0,0,14,14,0,14,14,14,14,14,0,0,14,0,0
12,192.168.1.119,77.222.56.178,49255,80,tcp,15103.259167,41,422031.341463,12412.9323844,0.845574878049,0.592224230917,291.731707317,8.20982457256,118.195121951,11.9900365141,16396.1638656,11357.8110227,41,0,41,41,41,0,0,41,41,0,41,41,41,41,41,0,0,41,0,0
13,192.168.1.119,50.19.97.123,49256,80,tcp,15111.040742,22,138.0,0.0,73.7386738182,24.6935854016,4.68181818182,0.476731294623,6.04545454545,0.213200716356,71376.0369009,70165.8075408,22,0,22,22,22,0,0,22,22,0,22,22,22,22,22,0,0,22,0,0
14,192.168.1.119,200.119.236.86,49335,443,tcp,29718.956964,660,3671.09242424,10215.574996,195.361483661,2859.47734309,8.26515151515,9.00064055087,12.8909090909,48.5905775515,2252.23915806,14370.5201184,660,0,660,660,660,0,0,660,660,0,660,660,660,660,660,0,0,660,0,0
15,192.168.1.119,50.19.227.215,49334,80,tcp,29718.481308,15,138.0,0.0,84.0799766667,36.7106754439,4.66666666667,0.487950036474,5.8,0.414039335605,73103.3693564,85464.6651394,15,0,15,15,15,0,0,15,15,0,15,15,15,15,15,0,0,15,0,0
16,192.168.1.119,36.66.107.162,49426,443,tcp,44315.875278,1764,3762.87018141,10020.1356213,91.3469328815,49.9757572999,10.0124716553,8.08111618595,9.48866213152,5.13453563416,844.722423442,7857.78808078,1764,0,1764,1764,1764,0,0,1764,1764,0,1764,1764,1764,1764,1764,0,0,1764,0,0
17,192.168.1.119,23.21.70.163,49581,80,tcp,73299.24005,22,138.0,0.0,89.0035933636,31.9956823611,4.45454545455,0.509647191438,5.81818181818,0.394771016976,64900.242107,46795.0417466,22,0,22,22,22,0,0,22,22,0,22,22,22,22,22,0,0,22,0,0
18,192.168.1.119,203.92.62.46,49582,443,tcp,73299.804567,1253,3991.77494014,10039.9408472,88.6731106337,41.0088013215,10.7885075818,8.02825255363,9.78770949721,4.34325251777,1134.96664707,11901.0174658,1253,0,1253,1253,1253,0,0,1253,1253,0,1253,1253,1253,1253,1253,0,0,1253,0,0
19,192.168.1.119,84.42.159.138,49818,443,tcp,117049.54692,1028,4265.09533074,10492.7089964,97.6526287442,45.0857397152,10.7587548638,8.11229434732,9.75389105058,4.34723769706,1359.69341965,12895.7852924,1028,0,1028,1028,1028,0,0,1028,1028,0,1028,1028,1028,1028,1028,0,0,1028,0,0
20,192.168.1.119,221.179.156.39,50060,443,tcp,160976.879833,6,0.0,0.0,1.4979955,1.6409737506,0.0,0.0,1.5,0.547722557505,16.2024818,8.81973804214,6,0,6,6,6,0,0,6,6,0,6,6,6,6,6,0,0,6,0,0
21,192.168.1.119,200.116.206.58,50548,443,tcp,248564.300432,794,4158.90050378,11177.7898682,95.1104611159,46.9146703824,10.6511335013,8.64475903301,9.63853904282,4.62643055212,1637.28818896,15727.0660627,794,0,794,794,794,0,0,794,794,0,794,794,794,794,794,0,0,794,0,0
22,192.168.1.119,203.92.62.46,50606,447,tcp,259727.643572,167,19291.2215569,93270.9527179,95.9637987725,6.64131473734,22.3233532934,63.9972015071,17.7065868263,27.3075547553,6581.5793119,32041.2501466,167,0,167,167,167,0,0,167,167,0,167,167,167,167,167,0,0,167,0,0
23,192.168.1.119,107.22.214.64,50705,80,tcp,277558.979841,15,138.0,0.0,94.7438894,40.7958772697,4.46666666667,0.516397779494,5.86666666667,0.351865775274,76765.0225929,49660.9268633,15,0,15,15,15,0,0,15,15,0,15,15,15,15,15,0,0,15,0,0
24,192.168.1.119,36.66.209.21,50862,443,tcp,306567.224939,1071,3968.93930906,10748.3282735,93.0267993119,43.0146054943,10.7478991597,8.31100682032,9.78898225957,4.67107924357,1055.5477442,9590.17541497,1071,0,1071,1071,1071,0,0,1071,1071,0,1071,1071,1071,1071,1071,0,0,1071,0,0
25,192.168.1.119,203.76.105.82,51099,443,tcp,350121.539299,553,3985.95479204,10526.0404408,95.9176957631,44.1103802732,10.5931283906,8.5054813835,9.47377938517,3.99770536563,2002.49899275,15338.1801924,553,0,553,553,553,0,0,553,553,0,553,553,553,553,553,0,0,553,0,0
26,192.168.1.119,8.8.4.4,53157,53,udp,376929.82809,1,0.0,,6.009088,,0.0,,3.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
27,192.168.1.119,200.120.214.150,51414,443,tcp,408432.199587,759,4422.12252964,10794.8461061,102.782721161,46.064042945,10.7509881423,8.30121718822,9.70355731225,4.17150472956,1407.0402565,16163.5334863,759,0,759,759,759,0,0,759,759,0,759,759,759,759,759,0,0,759,0,0
28,fd2d:ab8c:225:0:99c1:99a2:dc7c:4e8b,fd2d:ab8c:225::1,53761,53,udp,605457.817831,286,155.097902098,96.4150614051,0.235665863636,0.402435248302,1.03846153846,0.268700074608,1.03846153846,0.268700074608,2093.19987113,5903.06430763,286,0,286,286,286,0,0,286,286,0,286,286,286,286,286,0,0,286,0,0
29,192.168.1.119,8.253.207.121,52496,80,tcp,605458.278802,1,52539.0,,115.518356,,38.0,,13.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
30,192.168.1.119,93.188.160.206,52932,80,tcp,685726.26584,19,416090.947368,100863.807281,36.4845995263,8.94792264827,288.789473684,69.0680654197,105.631578947,24.5542721477,13841.0032563,3353.76366001,19,0,19,19,19,0,0,19,19,0,19,19,19,19,19,0,0,19,0,0
31,192.168.1.119,107.22.222.136,52933,80,tcp,685768.068164,1,138.0,,118.971223,,4.0,,6.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
32,192.168.1.119,50.19.127.31,53023,80,tcp,700336.37163,2,138.0,0.0,119.3293475,0.205558062611,4.0,0.0,5.5,0.707106781187,14589.576892,0.0,2,0,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
33,fd2d:ab8c:225:0:1139:8099:7ca9:9bf6,fd2d:ab8c:225::1,49815,53,udp,1224117.00371,47,205.531914894,110.813758968,0.252535489362,0.290837701263,1.0,0.0,1.0,0.0,6915.97784261,10364.0292357,47,0,47,47,47,0,0,47,47,0,47,47,47,47,47,0,0,47,0,0
34,192.168.1.119,8.253.143.121,56996,80,tcp,1352273.62085,1,333.0,,114.949236,,3.0,,5.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
