,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
16,192.168.1.121,77.222.56.178,49267,80,tcp,15463.597289,2,393097.5,28379.7306629,6.4605975,5.35309461132,272.5,17.6776695297,100.5,2.12132034356,416309.451953,0.0,2,0,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
17,192.168.1.121,107.22.214.64,49268,80,tcp,15470.966117,25,138.0,0.0,99.04784484,35.3136972068,4.2,0.408248290464,5.76,0.522812904712,122887.097645,103846.365016,25,0,25,25,25,0,0,25,25,0,25,25,25,25,25,0,0,25,0,0
18,192.168.1.121,84.42.159.138,49269,443,tcp,15471.674758,2566,4247.81995323,10028.6697033,105.048535461,45.0439478452,10.6531566641,7.6628597065,9.5697583788,3.55458758298,1164.81976065,10820.7056077,2566,0,2566,2566,2566,0,0,2566,2566,0,2566,2566,2566,2566,2566,0,0,2566,0,0
19,192.168.1.121,200.119.236.86,49437,443,tcp,47365.629786,539,2999.09090909,8823.51081915,70.5758389258,172.606318833,6.40630797774,7.76394518874,9.42857142857,9.11736771508,3613.51781121,21222.2245706,539,0,539,539,539,0,0,539,539,0,539,539,539,539,539,0,0,539,0,0
20,192.168.1.121,36.66.107.162,49509,443,tcp,55056.848262,2594,4220.36198921,10146.2998282,105.087613737,45.0353414311,10.634926754,7.73044914967,9.58789514264,3.68936829993,1144.70047504,10173.869162,2594,0,2594,2594,2594,0,0,2594,2594,0,2594,2594,2594,2594,2594,0,0,2594,0,0
21,192.168.1.121,221.179.156.39,49609,443,tcp,74416.185002,12,0.0,0.0,1.49980533333,1.56649880153,0.0,0.0,1.5,0.522232967867,7621.65063473,24050.5425794,12,0,12,12,12,0,0,12,12,0,12,12,12,12,12,0,0,12,0,0
22,192.168.1.121,80.51.120.132,49612,443,tcp,74524.197897,12,0.0,0.0,1.50002833333,1.56673269752,0.0,0.0,1.5,0.522232967867,7621.648981,24050.542996,12,0,12,12,12,0,0,12,12,0,12,12,12,12,12,0,0,12,0,0
23,192.168.1.121,203.92.62.46,49615,443,tcp,74632.203681,2049,4193.42215715,10194.1057694,103.110487199,45.453848939,10.5734504636,7.78806164286,9.51537335286,3.56152438254,1420.66204311,11843.0323916,2049,0,2049,2049,2049,0,0,2049,2049,0,2049,2049,2049,2049,2049,0,0,2049,0,0
24,192.168.1.121,23.21.70.163,49716,80,tcp,93892.179965,13,138.0,0.0,109.495905462,41.37659919,4.23076923077,0.438529009654,5.69230769231,0.630425171956,216902.583501,155642.886781,13,0,13,13,13,0,0,13,13,0,13,13,13,13,13,0,0,13,0,0
25,192.168.1.121,50.19.227.215,49904,80,tcp,129446.485102,20,138.0,0.0,106.4972285,46.5841965465,4.15,0.366347548533,5.65,0.587142948612,151269.156281,137223.491424,20,0,20,20,20,0,0,20,20,0,20,20,20,20,20,0,0,20,0,0
26,192.168.1.121,50.19.97.123,50064,80,tcp,158391.682272,22,138.0,0.0,109.062957636,37.8070044422,4.22727272727,0.428932027229,5.81818181818,0.394771016976,131790.12175,106534.841738,22,0,22,22,22,0,0,22,22,0,22,22,22,22,22,0,0,22,0,0
27,192.168.1.121,200.116.206.58,50474,443,tcp,235484.053243,2031,4046.26538651,9779.22214411,103.223592408,47.076917214,10.2954209749,7.55305527895,9.3239783358,3.42899992997,1353.88335573,11747.5379784,2031,0,2031,2031,2031,0,0,2031,2031,0,2031,2031,2031,2031,2031,0,0,2031,0,0
28,192.168.1.121,36.66.209.21,50575,443,tcp,254757.364079,1394,4250.77403156,10448.7440549,105.492347158,44.9835983731,10.6635581062,7.82559391597,9.60329985653,3.81176107388,1204.71279691,11063.5346244,1394,0,1394,1394,1394,0,0,1394,1394,0,1394,1394,1394,1394,1394,0,0,1394,0,0
29,192.168.1.121,203.76.105.82,50677,443,tcp,274133.411993,855,3940.36374269,10179.3225589,96.0105361006,43.1762732873,10.5064327485,7.84955991695,9.39064327485,3.25740466981,1942.70704233,14811.9520441,855,0,855,855,855,0,0,855,855,0,855,855,855,855,855,0,0,855,0,0
30,192.168.1.121,200.120.214.150,50778,443,tcp,293540.745634,1076,4289.67657993,10178.2107063,104.471082204,44.6217948839,10.6468401487,7.73453741835,9.64219330855,3.51888518602,1525.39486949,12713.4591768,1076,0,1076,1076,1076,0,0,1076,1076,0,1076,1076,1076,1076,1076,0,0,1076,0,0
31,192.168.1.121,192.152.0.148,51522,80,tcp,431773.810509,1,209.0,,0.214076,,5.0,,5.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
32,fd2d:ab8c:225:0:b971:46cc:85f9:5025,fd2d:ab8c:225::1,49325,53,udp,620100.901625,103,202.902912621,107.440865136,0.268583407767,0.429623819427,1.03883495146,0.277323697646,1.03883495146,0.277323697646,5697.58878224,9577.8641658,103,0,103,103,103,0,0,103,103,0,103,103,103,103,103,0,0,103,0,0
33,192.168.1.121,107.21.201.183,52511,80,tcp,620101.444011,1,138.0,,168.40393,,4.0,,6.0,,,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
34,192.168.1.121,8.253.143.249,54187,80,tcp,905921.34588,2,26436.0,36915.2166186,115.1873525,66.0918842011,21.5,24.7487373415,12.0,9.89949493661,1169674.01714,0.0,2,0,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,2,0,0
35,fd2d:ab8c:225:0:b507:b942:265c:2f2,fd2d:ab8c:225::1,55981,53,udp,1225706.28543,104,172.721153846,93.4001160818,0.235460769231,0.457192738689,1.01923076923,0.196116135138,1.01923076923,0.196116135138,5652.40991383,9562.06126336,104,0,104,104,104,0,0,104,104,0,104,104,104,104,104,0,0,104,0,0
36,fd2d:ab8c:225:0:ddfa:5d45:debd:775,fd2d:ab8c:225::1,51998,53,udp,1836893.42397,167,156.389221557,86.4332635028,0.508119520958,0.876181015202,1.00598802395,0.0773823232534,1.00598802395,0.0773823232534,3483.0211399,8106.41305133,167,0,167,167,167,0,0,167,167,0,167,167,167,167,167,0,0,167,0,0
37,192.168.1.121,185.25.51.118,60448,443,tcp,1994048.70112,244,4122.12704918,10125.1825856,99.0428596393,55.0947966157,10.3729508197,7.68169795279,9.46721311475,3.30527555921,4233.54192904,21087.2379491,244,0,244,244,244,0,0,244,244,0,244,244,244,244,244,0,0,244,0,0
38,192.168.1.121,149.202.30.123,61087,443,tcp,2105600.52322,663,4135.77677225,9634.74167513,110.860302051,46.2509574947,10.3650075415,7.45050822239,9.35897435897,3.28517775838,1356.36486139,10902.365246,663,0,663,663,663,0,0,663,663,0,663,663,663,663,663,0,0,663,0,0
39,192.168.1.121,178.33.82.5,61194,443,tcp,2124756.75554,934,4101.96788009,8889.72266895,111.845554883,46.1909979312,10.4239828694,7.04023825961,9.39507494647,3.27470695199,962.240483035,8819.98374752,934,0,934,934,934,0,0,934,934,0,934,934,934,934,934,0,0,934,0,0
40,192.168.1.121,107.181.161.221,61259,443,tcp,2135087.1986,134,4482.8358209,11141.2086014,93.6893733881,60.1295899854,10.6791044776,8.37791650151,9.63432835821,3.52976824044,6674.17559341,26304.6692814,134,0,134,134,134,0,0,134,134,0,134,134,134,134,134,0,0,134,0,0
41,fd2d:ab8c:225:0:d005:7772:8ff6:a38f,fd2d:ab8c:225::1,57839,53,udp,2424983.69568,164,159.969512195,94.350633329,0.484825353659,0.743074822092,1.05487804878,0.298319398572,1.05487804878,0.298319398572,3665.90873977,8158.14644978,164,0,164,164,164,0,0,164,164,0,164,164,164,164,164,0,0,164,0,0
42,192.168.1.121,36.66.107.162,63941,447,tcp,2599969.95777,5,227328.2,277309.000522,72.0063832,3.77266902734,163.8,189.15258391,84.6,92.4570170404,64869.5570545,97698.8361137,5,0,5,5,5,0,0,5,5,0,5,5,5,5,5,0,0,5,0,0
