,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,ts,flow_ct,mean_resp_bytes,std_resp_bytes,mean_duration,std_duration,mean_resp_pkts,std_resp_pkts,mean_orig_pkts,std_orig_pkts,mean_intvl,std_intvl,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
59,192.168.1.191,104.20.178.27,60542,80,tcp,1493727880.46,2,0.0,0.0,5.466214,0.00128127748751,2.0,0.0,4.0,0.0,7.39097595215e-05,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
60,192.168.1.191,93.184.220.29,46196,80,tcp,1493727769.37,72,815.833333333,917.770952431,19.1617140417,41.2727805147,6.51388888889,6.0583850764,8.05555555556,6.51301814221,70.9697866776,110.79744709,72,0,72,72,72,0,0,72,72,72,72,0,72,72,72,0,0,72,0,72
61,192.168.1.191,151.101.112.207,37120,443,tcp,1493727880.27,89,3941.78651685,8022.32041992,8.47981839326,19.8951499611,9.76404494382,6.41025895079,12.9550561798,6.70805166193,56.1961643073,57.2391728093,89,0,89,89,89,0,0,89,89,89,89,0,89,89,89,0,0,89,0,89
62,192.168.1.191,162.247.242.18,34030,443,tcp,1493727880.3,40,3708.875,827.228464629,57.29954205,77.3024376303,19.85,12.8712559904,20.9,14.8112916039,112.897230845,142.261740998,40,0,40,40,40,0,0,40,40,40,40,0,40,40,40,0,0,40,0,40
63,192.168.1.191,34.194.1.72,50730,443,tcp,1493727771.04,2,4301.5,123.743686708,162.9053465,66.3456817954,22.0,2.82842712475,23.5,0.707106781187,0.432226896286,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
64,192.168.1.191,52.0.58.84,42830,443,tcp,1493727771.04,1,4214.0,,115.991832,,21.0,,22.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
65,192.168.1.147,192.168.1.255,138,138,udp,1493727833.38,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,458.133737542,264.188224631,12,0,12,12,12,0,0,12,12,12,12,0,12,12,12,0,0,12,0,12
66,192.168.1.191,104.244.43.112,60400,443,tcp,1493727878.2,5,3920.4,3135.07006301,8.0155072,3.47779718154,9.2,1.64316767252,12.8,0.836660026534,806.303731978,1005.11741405,5,0,5,5,5,0,0,5,5,5,5,0,5,5,5,0,0,5,0,5
67,192.168.1.191,104.25.249.15,36048,80,tcp,1493727773.76,1,12185.0,,116.200687,,27.0,,28.0,,,,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
68,192.168.1.191,104.152.141.98,57366,443,tcp,1493727892.33,13,2229.84615385,2472.54342214,2.68907807692,2.38311529314,8.30769230769,1.18213192895,9.69230769231,2.0970064133,2.35638451576,3.81393387174,13,0,13,13,13,0,0,13,13,13,13,0,13,13,13,0,0,13,0,13
69,192.168.1.191,104.25.248.15,39784,80,tcp,1493727774.43,7,866463.142857,456686.751764,124.866798143,4.46283671525,813.142857143,449.752683361,426.0,214.66019659,0.240414659182,0.490494953488,7,0,7,7,7,0,0,7,7,7,7,0,7,7,7,0,0,7,0,7
70,192.168.1.191,23.74.201.92,57308,443,tcp,1493727888.19,29,4696.10344828,8447.63246353,6.43608158621,7.38342644109,12.1724137931,6.64975276403,12.0689655172,6.28451063263,92.6509999292,472.890278336,29,0,29,29,29,0,0,29,29,29,29,0,29,29,29,0,0,29,0,29
71,192.168.1.191,52.94.220.16,32876,80,tcp,1493727890.05,37,314.162162162,441.986708794,31.3573679459,47.6481775877,7.89189189189,9.3326898105,9.35135135135,9.44344633482,124.732592503,291.965472875,37,0,37,37,37,0,0,37,37,37,37,0,37,37,37,0,0,37,0,37
72,192.168.1.191,54.231.98.107,58078,80,tcp,1493727891.64,6,3927.66666667,5161.00465672,14.362552,9.78122873228,8.66666666667,7.94145242803,10.0,7.45654075292,3.26156616211e-05,1.03369233836e-05,6,0,6,6,6,0,0,6,6,6,6,0,6,6,6,0,0,6,0,6
73,192.168.1.191,216.137.61.243,48212,80,tcp,1493727891.61,14,5759.28571429,12991.1754039,4.92024928571,3.42094711371,6.85714285714,10.0831706159,8.42857142857,10.1656607921,2.12291568976,3.85738293748,14,0,14,14,14,0,0,14,14,14,14,0,14,14,14,0,0,14,0,14
74,192.168.1.191,52.216.65.192,39160,80,tcp,1493727891.12,2,59827.5,84608.8619029,17.0826625,15.7358602633,51.0,69.2964645563,44.0,56.5685424949,4.88758087158e-05,0.0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2
75,192.168.1.191,63.215.202.140,55516,443,tcp,1493727896.73,3,2768.66666667,1874.12495137,1.13835833333,1.26228816478,8.66666666667,0.57735026919,10.3333333333,1.52752523165,1375.22863102,324.102025032,3,0,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,0,3
76,192.168.1.191,104.25.162.34,60350,80,tcp,1493727892.67,19,3209.57894737,4941.09503513,14.8246990526,31.4451615821,8.15789473684,5.90915634037,9.15789473684,5.49002284851,262.042279111,540.032703835,19,0,19,19,19,0,0,19,19,19,19,0,19,19,19,0,0,19,0,19
77,192.168.1.191,151.101.112.249,33002,80,tcp,1493727892.69,236,7067.19915254,35209.1932439,9.46093932627,23.7312570523,9.48728813559,24.7694872231,9.27542372881,15.2344929819,21.0349671059,56.2107025494,236,0,236,236,236,0,0,236,236,236,236,0,236,236,236,0,0,236,0,236
78,192.168.1.191,104.208.156.29,59922,80,tcp,1493727892.4,5,3186.6,3465.15350309,28.9547232,60.9238217836,10.4,12.1983605456,12.4,12.1983605456,671.484701991,1129.15554184,5,0,5,5,5,0,0,5,5,5,5,0,5,5,5,0,0,5,0,5
79,192.168.1.191,52.207.123.132,40158,80,tcp,1493727892.35,4,1039.5,1097.31475278,10.66306025,8.70938226488,8.5,5.44671154612,9.25,4.1932485418,394.07741197,539.075939846,4,0,4,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4,0,4
80,192.168.1.191,95.100.181.71,43438,80,tcp,1493727890.5,61,12263.442623,28316.4415282,25.1331197377,44.397607933,16.2950819672,23.1303150737,16.5409836066,18.2688932072,58.8153113008,358.646852194,61,0,61,61,61,0,0,61,61,61,61,0,61,61,61,0,0,61,0,61
81,192.168.1.191,31.13.70.36,47408,80,tcp,1493727892.25,6,2450.5,6002.47461469,13.8009403333,17.5534041072,6.5,8.59651092013,7.0,6.44980619864,4.7136382103,5.454540044,6,0,6,6,6,0,0,6,6,6,6,0,6,6,6,0,0,6,0,6
82,192.168.1.191,173.241.240.220,33824,80,tcp,1493727888.18,419,4877.19809069,11790.6845819,17.0723025847,36.717365773,11.0047732697,13.2148233476,12.2338902148,12.4049572163,11.7508323854,37.9701635581,419,0,419,419,419,0,0,419,419,419,419,0,419,419,419,0,0,419,0,419
83,192.168.1.191,204.13.194.239,41772,80,tcp,1493727891.99,8,934.75,1131.08137259,24.953528625,59.5576230445,6.875,8.79021371429,7.875,7.66135944669,369.691553286,893.382978546,8,0,8,8,8,0,0,8,8,8,8,0,8,8,8,0,0,8,0,8
84,192.168.1.191,23.74.201.92,36202,80,tcp,1493727888.18,78,47199.0,255959.845561,15.219047141,29.7559570136,38.4358974359,182.751238896,21.0897435897,69.2843165285,34.9942059331,287.998494718,78,0,78,78,78,0,0,78,78,78,78,0,78,78,78,0,0,78,0,78
85,192.168.1.191,69.172.216.55,58520,443,tcp,1493727899.31,43,15089.372093,21475.172643,5.004068,12.7261274364,15.7209302326,14.1039095921,15.0697674419,9.22830879836,116.520209687,243.18613025,43,0,43,43,43,0,0,43,43,43,43,0,43,43,43,0,0,43,0,43
86,192.168.1.191,23.99.128.52,39560,80,tcp,1493727893.9,15,989.333333333,1064.77198543,19.1982426,32.01469582,6.66666666667,4.86483983978,7.86666666667,4.74893471764,288.147289072,584.515870575,15,0,15,15,15,0,0,15,15,15,15,0,15,15,15,0,0,15,0,15
87,192.168.1.191,146.88.138.85,54682,80,tcp,1493727893.82,8,11569.75,15968.2144789,11.33290675,13.6287396984,13.75,16.3685238011,14.25,14.5282975111,570.916651998,929.918572068,8,0,8,8,8,0,0,8,8,8,8,0,8,8,8,0,0,8,0,8
88,192.168.1.191,52.17.249.178,56526,443,tcp,1493727893.73,5,7761.6,5321.79488519,7.7060426,9.13822392309,14.4,11.5671949927,16.6,12.58173279,8.4191455245,14.2538265446,5,0,5,5,5,0,0,5,5,5,5,0,5,5,5,0,0,5,0,5
89,192.168.1.191,207.244.110.3,43774,80,tcp,1493727900.0,4,585.5,797.472883552,31.89720225,57.5659506029,7.5,7.85281265959,9.5,7.85281265959,1448.81923334,1211.18469286,4,0,4,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4,0,4
90,192.168.1.191,50.17.78.90,34690,443,tcp,1493727899.68,20,2268.2,2702.46331296,33.64901235,33.8153968815,12.7,4.9214888633,15.15,6.37656069647,217.222267578,916.280298469,20,0,20,20,20,0,0,20,20,20,20,0,20,20,20,0,0,20,0,20
91,192.168.1.191,207.244.110.3,59954,443,tcp,1493727900.0,3,4004.0,3416.80391594,2.70355933333,2.56915385083,8.0,4.58257569496,9.33333333333,4.50924975282,8.46303546429,3.25990641117,3,0,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,0,3
92,192.168.1.191,104.16.28.216,44806,80,tcp,1493727895.24,7,1587.57142857,2473.44111561,54.0517417143,59.9965610645,10.0,10.4721853816,11.1428571429,9.9570506247,591.381120483,863.372638252,7,0,7,7,7,0,0,7,7,7,7,0,7,7,7,0,0,7,0,7
93,192.168.1.191,95.101.252.144,34562,443,tcp,1493727894.83,316,19837.1803797,39135.3746865,10.3936914494,25.0608445957,22.7784810127,26.3512593399,20.8481012658,19.1137537832,15.7001613905,52.2121548117,316,0,316,316,316,0,0,316,316,316,316,0,316,316,316,0,0,316,0,316
94,192.168.1.191,54.192.93.208,54828,80,tcp,1493727896.46,11,28610.5454545,39805.7466664,6.52813454545,14.2926294544,22.8181818182,28.9959244785,16.5454545455,19.0071756785,325.499696803,712.691696726,11,0,11,11,11,0,0,11,11,11,11,0,11,11,11,0,0,11,0,11
95,192.168.1.191,54.192.95.48,57446,443,tcp,1493727895.95,16,57587.5,75536.0491465,8.35826775,7.26487518854,47.0,52.1906760511,31.25,32.8461058067,267.282028739,468.75088221,16,0,16,16,16,0,0,16,16,16,16,0,16,16,16,0,0,16,0,16
96,192.168.1.191,52.207.123.132,51812,443,tcp,1493727893.16,16,4588.4375,6642.55915511,3.6723643125,5.63094963316,10.8125,5.36927990206,13.1875,7.19461604257,79.2470417976,285.824694064,16,0,16,16,16,0,0,16,16,16,16,0,16,16,16,0,0,16,0,16
97,192.168.1.191,193.0.160.206,40136,80,tcp,1493727903.08,17,1256.88235294,1450.47164236,63.2293793529,84.699779634,10.0,11.4455231423,10.7647058824,10.5743168323,266.950683191,473.601508941,17,0,17,17,17,0,0,17,17,17,17,0,17,17,17,0,0,17,0,17
98,192.168.1.191,178.250.2.71,35192,80,tcp,1493727903.1,30,1961.66666667,2151.18752021,8.82377143333,22.8472075626,5.63333333333,4.91642800901,6.93333333333,4.86318565476,152.005741892,437.319100126,30,0,30,30,30,0,0,30,30,30,30,0,30,30,30,0,0,30,0,30
99,192.168.1.191,54.75.226.24,36570,80,tcp,1493727902.28,9,2081.66666667,1991.71283071,17.0180025556,25.2380623151,8.22222222222,4.8933060853,9.77777777778,5.40318835915,533.021256506,752.952075024,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,0,0,9,0,9
